,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
11,onegin-new-york-4,"[{'alias': 'russian', 'title': 'Russian'}]",40.73333,-74.00013,(212) 924-8001,3139.565231967301,1khUlrik7LUtZvFCWT0auA,https://s3-media1.fl.yelpcdn.com/bphoto/pUMOFhvPQkHY_J5y0s88aQ/o.jpg,False,391 6th Ave,,,New York,US,"['391 6th Ave', 'New York, NY 10014']",NY,10014,Onegin,+12129248001,$$$,3.5,297,[],https://www.yelp.com/biz/onegin-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
12,varenichnaya-brooklyn,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'russian', 'title': 'Russian'}]",40.57654,-73.96516,(718) 332-9797,14551.215606905705,geSr15H5wurRsaeIreKmRA,https://s3-media1.fl.yelpcdn.com/bphoto/4BRW1S22BsgDKjpKq0egQg/o.jpg,False,3086 Brighton 2nd St,,,Brooklyn,US,"['3086 Brighton 2nd St', 'Brooklyn, NY 11235']",NY,11235,Varenichnaya,+17183329797,$,4.0,58,[],https://www.yelp.com/biz/varenichnaya-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
13,anyway-cafe-new-york,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'french', 'title': 'French'}]",40.7250017,-73.9906009,(212) 533-3412,2196.771870655575,qIDwDSiUMzzq-MWWirTQwQ,https://s3-media1.fl.yelpcdn.com/bphoto/0BNEWiFtiGGYFstW2La50A/o.jpg,False,32 E 2nd St,,,New York,US,"['32 E 2nd St', 'New York, NY 10003']",NY,10003,Anyway Cafe,+12125333412,$$,4.0,187,[],https://www.yelp.com/biz/anyway-cafe-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
15,the-russian-tea-room-new-york,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'russian', 'title': 'Russian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",40.76504,-73.9793,(212) 581-7100,6733.809868131654,yKOTFgZmTFeas8Pvt077vA,https://s3-media2.fl.yelpcdn.com/bphoto/Fskze6mEx5u2zqMLWn6rfg/o.jpg,False,150 W 57th St,,,New York,US,"['150 W 57th St', 'New York, NY 10019']",NY,10019,The Russian Tea Room,+12125817100,$$$$,3.0,824,[],https://www.yelp.com/biz/the-russian-tea-room-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
16,matryoshka-new-york,"[{'alias': 'russian', 'title': 'Russian'}]",40.7092569,-74.0058865,(212) 766-8600,1065.1847827054678,8kG7sCmIimbiG3_hjQfYZg,https://s3-media4.fl.yelpcdn.com/bphoto/sNhBmBhNg4ZyOXm1CkSZrw/o.jpg,False,88 Fulton St,,,New York,US,"['88 Fulton St', 'New York, NY 10038']",NY,10038,Matryoshka,+12127668600,$$,4.0,17,"['delivery', 'pickup']",https://www.yelp.com/biz/matryoshka-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
17,teremok-new-york-6,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'soup', 'title': 'Soup'}]",40.73853,-73.9965,(212) 463-8319,3685.464031366674,17zMLK4p7__CCDO7yXcHWw,https://s3-media4.fl.yelpcdn.com/bphoto/HEbrHaf3y_rae7JMqc4o4A/o.jpg,False,555 6th Ave,,,New York,US,"['555 6th Ave', 'New York, NY 10011']",NY,10011,Teremok,+12124638319,$$,4.0,55,"['pickup', 'delivery']",https://www.yelp.com/biz/teremok-new-york-6?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
18,uncle-vanya-cafe-new-york-2,"[{'alias': 'russian', 'title': 'Russian'}]",40.765392,-73.985099,(212) 262-0542,6707.979119804803,J97U8z3jOv5kirnz-9pOiA,https://s3-media1.fl.yelpcdn.com/bphoto/R9WN_WIs-Th7gTwDFTUkew/o.jpg,False,315 W 54th St,,,New York,US,"['315 W 54th St', 'New York, NY 10019']",NY,10019,Uncle Vanya Cafe,+12122620542,$$,3.5,106,"['delivery', 'pickup']",https://www.yelp.com/biz/uncle-vanya-cafe-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
20,antons-dumplings-new-york,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'russian', 'title': 'Russian'}]",40.7316627,-74.0009849,(212) 634-7664,2969.3341211679553,zMV3am6rEoP43jLeHvzUeA,https://s3-media3.fl.yelpcdn.com/bphoto/Hg9-N75sMTMigT_2Ke3UxA/o.jpg,False,338 Ave Of The Americas,,,New York,US,"['338 Ave Of The Americas', 'New York, NY 10014']",NY,10014,Anton's Dumplings,+12126347664,$,4.5,53,['pickup'],https://www.yelp.com/biz/antons-dumplings-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
21,daa-dumplings-new-york-4,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",40.7644799719167,-73.9844849330807,(212) 757-6207,6882.88517444171,kjmpK3LsCJp2qGukcV_0aQ,https://s3-media1.fl.yelpcdn.com/bphoto/QxNKhFo9ITN_YBCQWPtEYQ/o.jpg,False,1000S St & 8th Ave,,,New York,US,"['1000S St & 8th Ave', 'New York, NY 10019']",NY,10019,Daa! Dumplings,+12127576207,$$,4.0,17,"['delivery', 'pickup']",https://www.yelp.com/biz/daa-dumplings-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
22,stolovaya-brooklyn,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'diners', 'title': 'Diners'}]",40.59829,-73.96256,(718) 787-0120,12205.868165983513,7EjGCzlGgojsGz1aRaLXCg,https://s3-media2.fl.yelpcdn.com/bphoto/W8ZYsZ_H3gulr8c46Y-rpw/o.jpg,False,813 Ave U,,,Brooklyn,US,"['813 Ave U', 'Brooklyn, NY 11223']",NY,11223,Stolovaya,+17187870120,$$,4.0,90,[],https://www.yelp.com/biz/stolovaya-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
23,nargis-cafe-brooklyn,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'russian', 'title': 'Russian'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",40.5876426696777,-73.9607315063477,(718) 872-7888,13381.504488524673,glccbDYpXzsozu7truCf5w,https://s3-media1.fl.yelpcdn.com/bphoto/NVsvZV9IlDCqoOkdcu7FPQ/o.jpg,False,2818 Coney Island Ave,,,Brooklyn,US,"['2818 Coney Island Ave', 'Brooklyn, NY 11235']",NY,11235,Nargis Cafe,+17188727888,$$,4.0,547,"['delivery', 'pickup']",https://www.yelp.com/biz/nargis-cafe-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
24,shashlichnaya-rego-park,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'russian', 'title': 'Russian'}]",40.7293894507187,-73.8615164905787,(718) 440-9577,11502.61688396521,9Wgj-XJqNY6CfhU23_MVvw,https://s3-media4.fl.yelpcdn.com/bphoto/xQVy_1mUWR586uxcCR4Sfg/o.jpg,False,96-30 Queens Blvd,,,Rego Park,US,"['96-30 Queens Blvd', 'Rego Park, NY 11374']",NY,11374,Shashlichnaya,+17184409577,,4.0,9,[],https://www.yelp.com/biz/shashlichnaya-rego-park?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
25,appetitto-jackson-heights-3,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",40.7495136,-73.8867641,(347) 808-0709,10301.179917611924,ByDKkAjaJ8bsD3gjISxJAQ,https://s3-media2.fl.yelpcdn.com/bphoto/D3Rrk6mqdvosyncPtruZaA/o.jpg,False,79-07 37th Ave,,,Jackson Heights,US,"['79-07 37th Ave', 'Jackson Heights, NY 11372']",NY,11372,Appetitto,+13478080709,$,4.5,15,[],https://www.yelp.com/biz/appetitto-jackson-heights-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
27,cafe-at-your-mother-in-law-brooklyn-3,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'russian', 'title': 'Russian'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",40.57748,-73.96325,(718) 942-4088,14451.30069608783,-NMywXk4xfbY-KPEd0AAgA,https://s3-media2.fl.yelpcdn.com/bphoto/H0Wz4zTtxkCyMwQf0_ZzRQ/o.jpg,False,3071 Brighton 4th St,,,Brooklyn,US,"['3071 Brighton 4th St', 'Brooklyn, NY 11235']",NY,11235,Cafe At Your Mother-in-Law,+17189424088,$,4.0,128,[],https://www.yelp.com/biz/cafe-at-your-mother-in-law-brooklyn-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
29,chaykhana-1-brooklyn,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",40.598690032959,-73.9980087280273,(718) 946-7000,11855.338082733104,a6XzRk3H7M2bs1-bEF9fiQ,https://s3-media3.fl.yelpcdn.com/bphoto/zd3B6LDCnksJfx2W-c1jRA/o.jpg,False,2158 Bath Ave,,,Brooklyn,US,"['2158 Bath Ave', 'Brooklyn, NY 11214']",NY,11214,Chaykhana #1,+17189467000,$,4.5,38,"['delivery', 'pickup']",https://www.yelp.com/biz/chaykhana-1-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
30,oceanview-cafe-brooklyn,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'cafes', 'title': 'Cafes'}]",40.57672,-73.96427,(718) 332-1900,14538.749159829922,yW2oXWI5_gsLWobyKLjG3Q,https://s3-media3.fl.yelpcdn.com/bphoto/0CuvTH4FrvzxJu5zo_v9dg/o.jpg,False,290 Brighton Beach Ave,,,Brooklyn,US,"['290 Brighton Beach Ave', 'Brooklyn, NY 11235']",NY,11235,Oceanview Cafe,+17183321900,$$,4.0,85,"['delivery', 'pickup']",https://www.yelp.com/biz/oceanview-cafe-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
32,cafe-euroasia-new-york,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'russian', 'title': 'Russian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",40.577404,-73.961243,(718) 891-0008,14508.000805617196,PlzFDzj5Ldv5PiXYiUHfgg,https://s3-media2.fl.yelpcdn.com/bphoto/gKWopthuFRf8ZirNG2ocEw/o.jpg,False,602 Brighton Beach Ave,,,New York,US,"['602 Brighton Beach Ave', 'New York, NY 11235']",NY,11235,Cafe Euroasia,+17188910008,$$,4.5,55,[],https://www.yelp.com/biz/cafe-euroasia-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
33,slavyanskiy-bazar-brooklyn,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'ukrainian', 'title': 'Ukrainian'}]",40.6081871201553,-73.9618493372734,(718) 708-6601,11155.4803369343,xEEDE4L8ov_ZUYFuGdR2DA,https://s3-media2.fl.yelpcdn.com/bphoto/3RSBfFBY7HPzkolqc55SOA/o.jpg,False,2013 Coney Island Ave Between Ave P And Quentin Rd,,,Brooklyn,US,"['2013 Coney Island Ave Between Ave P And Quentin Rd', 'Brooklyn, NY 11223']",NY,11223,Slavyanskiy Bazar,+17187086601,$$,4.0,37,[],https://www.yelp.com/biz/slavyanskiy-bazar-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
34,cafe-borodino-new-york,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}]",40.7388973,-73.9799756,(646) 454-9885,3899.8772093294056,ZQG9JR7qqTkishPBbnD0TA,https://s3-media2.fl.yelpcdn.com/bphoto/Vzpqj6-yARZTWFZTZBdDpg/o.jpg,False,430 2nd Ave,,,New York,US,"['430 2nd Ave', 'New York, NY 10010']",NY,10010,Cafe Borodino,+16464549885,,5.0,1,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-borodino-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
36,honey-bakery-jersey-city-5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'russian', 'title': 'Russian'}, {'alias': 'korean', 'title': 'Korean'}]",40.7234006288634,-74.0707274333163,(201) 984-0795,6744.363119212238,GyGET9rFn-0MlHY1tTOfdg,https://s3-media2.fl.yelpcdn.com/bphoto/HFacYwOmYrmWNl3M37Uf9g/o.jpg,False,673 Bergen Ave,,,Jersey City,US,"['673 Bergen Ave', 'Jersey City, NJ 07304']",NJ,07304,Honey Bakery,+12019840795,$,4.5,174,"['pickup', 'delivery']",https://www.yelp.com/biz/honey-bakery-jersey-city-5?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
38,verrazano-grill-staten-island-2,"[{'alias': 'russian', 'title': 'Russian'}]",40.5711299,-74.091494,(718) 979-8200,17038.934635656675,eMm3IASXfWv7MjnhPr9p5g,https://s3-media2.fl.yelpcdn.com/bphoto/fvtcWPGtVgOq98DRt_8T7Q/o.jpg,False,628 Midland Ave,,,Staten Island,US,"['628 Midland Ave', 'Staten Island, NY 10306']",NY,10306,Verrazano Grill,+17189798200,$$,4.0,13,[],https://www.yelp.com/biz/verrazano-grill-staten-island-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
39,emerald-restaurant-rego-park,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'russian', 'title': 'Russian'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",40.7288,-73.86,(718) 275-2045,11593.568213470548,joE3HApSqN8eIJfmtHJC2g,https://s3-media1.fl.yelpcdn.com/bphoto/MBOTOaBhXrpcGADmCDliVA/o.jpg,False,97-04 Queens Blvd,,,Rego Park,US,"['97-04 Queens Blvd', 'Rego Park, NY 11374']",NY,11374,Emerald Restaurant,+17182752045,$$$,4.0,24,"['pickup', 'delivery']",https://www.yelp.com/biz/emerald-restaurant-rego-park?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
40,cafe-lily-brooklyn-2,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",40.61002,-73.98356,(718) 872-5500,10643.698262227697,80h4Y4OwRBzSZqH1-0i35g,https://s3-media3.fl.yelpcdn.com/bphoto/61tWuhuyXVAoLiAFBelyOA/o.jpg,False,42 Avenue O,,,Brooklyn,US,"['42 Avenue O', 'Brooklyn, NY 11204']",NY,11204,Cafe Lily,+17188725500,$$,4.5,37,['pickup'],https://www.yelp.com/biz/cafe-lily-brooklyn-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
41,tatiana-restaurant-brooklyn,"[{'alias': 'russian', 'title': 'Russian'}]",40.575449,-73.961439,(718) 891-5151,14718.41837640818,BPvE8NAZrNnZORigPL4uQw,https://s3-media1.fl.yelpcdn.com/bphoto/iM9g6vHDZa_AWgx7XkGTMQ/o.jpg,False,3152 Brighton 6th St,,,Brooklyn,US,"['3152 Brighton 6th St', 'Brooklyn, NY 11235']",NY,11235,Tatiana Restaurant,+17188915151,$$$$,3.5,210,['restaurant_reservation'],https://www.yelp.com/biz/tatiana-restaurant-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
43,cafe-dushanbe-brooklyn,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",40.583995,-73.951019,(718) 676-9404,13990.352792790818,bPcpLELgR3SkLO0Geu8PXQ,https://s3-media1.fl.yelpcdn.com/bphoto/zYIhWYJHW17ROacXWMofLQ/o.jpg,False,1788 Sheepshead Bay Rd,,,Brooklyn,US,"['1788 Sheepshead Bay Rd', 'Brooklyn, NY 11235']",NY,11235,Cafe Dushanbe,+17186769404,$$,4.0,55,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-dushanbe-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
44,vis-à-vis-restaurant-and-lounge-brooklyn,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'russian', 'title': 'Russian'}]",40.57589,-73.969356,(718) 333-0003,14560.253912449522,VMknjkbfktlH3Yd7q40ckg,https://s3-media1.fl.yelpcdn.com/bphoto/_AEW6QPlWJU5k9b8vavwdA/o.jpg,False,3100 Ocean Pkwy,,,Brooklyn,US,"['3100 Ocean Pkwy', 'Brooklyn, NY 11235']",NY,11235,Vis à Vis Restaurant and Lounge,+17183330003,$$$,4.5,74,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/vis-%C3%A0-vis-restaurant-and-lounge-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
