,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
11,banter-irish-bar-and-kitchen-forest-hills,"[{u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}]",40.7207875582,-73.8434165699,(718) 268-8436,12830.4137974,6oQ8eDd5PCf5Jr17RflH_g,https://s3-media2.fl.yelpcdn.com/bphoto/4jxkCTnOTzZN2yrTbaBztQ/o.jpg,False,108-22 Queens Blvd,,,Forest Hills,US,"[108-22 Queens Blvd, Forest Hills, NY 11375]",NY,11375,Banter Irish Bar and Kitchen,+17182688436,$$,4.0,576,[],https://www.yelp.com/biz/banter-irish-bar-and-kitchen-forest-hills?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
12,the-irish-american-new-york-2,"[{u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.71015,-74.008781,(646) 414-6223,1328.54049288,FgsN_18sk15FcTnYY3Ghjg,https://s3-media2.fl.yelpcdn.com/bphoto/JK_Nk40_PaodJUtmrxZPtg/o.jpg,False,17 John St,,,New York,US,"[17 John St, New York, NY 10038]",NY,10038,The Irish American,+16464146223,$$,3.5,211,"[delivery, pickup]",https://www.yelp.com/biz/the-irish-american-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
14,cronin-and-phelans-astoria,"[{u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'tradamerican', u'title': u'American (Traditional)'}, {u'alias': u'irish', u'title': u'Irish'}]",40.7589,-73.91941,(718) 545-8999,8675.49700936,TikAlBfPzWZQ9h5yk8Mmdg,https://s3-media4.fl.yelpcdn.com/bphoto/8FX1K1EvVIRVx42bhONrqA/o.jpg,False,38-14 Broadway,,,Astoria,US,"[38-14 Broadway, Astoria, NY 11103]",NY,11103,Cronin & Phelan's,+17185458999,$$,4.5,178,[],https://www.yelp.com/biz/cronin-and-phelans-astoria?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
15,the-grafton-new-york,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'sportsbars', u'title': u'Sports Bars'}]",40.7271881104,-73.9851989746,(212) 228-8580,2536.19005434,ZCfqAtpASbibf_YaU1rIpw,https://s3-media4.fl.yelpcdn.com/bphoto/f75fH67vErRNzpa0N6Yr-A/o.jpg,False,126 1st Ave,,,New York,US,"[126 1st Ave, New York, NY 10009]",NY,10009,The Grafton,+12122288580,$$,4.0,48,"[pickup, restaurant_reservation]",https://www.yelp.com/biz/the-grafton-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
16,mcgettigans-nyc-new-york-2,"[{u'alias': u'sportsbars', u'title': u'Sports Bars'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}, {u'alias': u'gastropubs', u'title': u'Gastropubs'}]",40.7508842804,-73.9854954088,(212) 913-0533,5106.72432315,g7Aaf72cX3Lx9hGJHN_cNQ,https://s3-media3.fl.yelpcdn.com/bphoto/LNyoZvdj9DoYwakVP5J5lg/o.jpg,False,70 West 36th St,,,New York,US,"[70 West 36th St, New York, NY 10036]",NY,10036,McGettigan's NYC,+12129130533,$$,3.5,171,[restaurant_reservation],https://www.yelp.com/biz/mcgettigans-nyc-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
17,paddy-maguires-ale-house-new-york,"[{u'alias': u'sportsbars', u'title': u'Sports Bars'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.7364240384,-73.9848463082,(212) 253-0031,3535.52536037,Gey_giAxXSzPbpVigXV9jQ,https://s3-media3.fl.yelpcdn.com/bphoto/F3ymbgBve5sOlA6Ds-uSmg/o.jpg,False,237 3rd Ave Frnt,,,New York,US,"[237 3rd Ave Frnt, New York, NY 10003]",NY,10003,Paddy Maguire's Ale House,+12122530031,$,4.0,60,[],https://www.yelp.com/biz/paddy-maguires-ale-house-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
19,seans-bar-and-kitchen-new-york,"[{u'alias': u'irish_pubs', u'title': u'Irish Pub'}, {u'alias': u'beerbar', u'title': u'Beer Bar'}, {u'alias': u'newamerican', u'title': u'American (New)'}]",40.75801,-73.98008,(212) 764-9090,5954.94024475,0yg9DS4RDceQ6HgH3Jx80Q,https://s3-media3.fl.yelpcdn.com/bphoto/eZ1Jrty2WdwYVq11zZ0wjg/o.jpg,False,42 West 48th St,,,New York,US,"[42 West 48th St, New York, NY 10036]",NY,10036,Sean's Bar & Kitchen,+12127649090,$$,4.0,156,"[pickup, restaurant_reservation, delivery]",https://www.yelp.com/biz/seans-bar-and-kitchen-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
20,bantry-bay-publick-house-long-island-city-2,"[{u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'gastropubs', u'title': u'Gastropubs'}, {u'alias': u'irish', u'title': u'Irish'}]",40.73581,-73.9346599,(718) 784-9500,6045.58207821,Ra4ZUUvSlGL7u1vNBhNPPQ,https://s3-media4.fl.yelpcdn.com/bphoto/KMKkwBkA-0Qpd4L6uAqOYA/o.jpg,False,3301 Greenpoint Ave,,,Long Island City,US,"[3301 Greenpoint Ave, Long Island City, NY 11101]",NY,11101,Bantry Bay Publick House,+17187849500,$$,4.5,72,[],https://www.yelp.com/biz/bantry-bay-publick-house-long-island-city-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
21,butcher-block-sunnyside,"[{u'alias': u'meats', u'title': u'Meat Shops'}, {u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.7442277478,-73.9233800102,(718) 784-1078,7369.35546051,X2cZaJqblzi4M0irKodWcg,https://s3-media1.fl.yelpcdn.com/bphoto/upOQyliCCLBvEreMETKLYA/o.jpg,False,43-46 41st St,,,Sunnyside,US,"[43-46 41st St, Sunnyside, NY 11104]",NY,11104,Butcher Block,+17187841078,$,4.0,187,[],https://www.yelp.com/biz/butcher-block-sunnyside?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
22,jack-doyles-bar-and-restaurant-new-york,"[{u'alias': u'tradamerican', u'title': u'American (Traditional)'}, {u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'irish', u'title': u'Irish'}]",40.752132,-73.991852,(212) 268-1255,5195.56192024,sDajjybHSYFw8gTVbknPGA,https://s3-media4.fl.yelpcdn.com/bphoto/46eVvthYVkODJrUiRQmE_A/o.jpg,False,240 W 35th St,,,New York,US,"[240 W 35th St, New York, NY 10001]",NY,10001,Jack Doyle's Bar & Restaurant,+12122681255,$$,3.5,244,[],https://www.yelp.com/biz/jack-doyles-bar-and-restaurant-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
23,scallywags-irish-pub-and-restaurant-new-york,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.756058,-73.99395,(646) 490-4803,5627.88163144,65tcRhhQKAxPafN017WQ0g,https://s3-media2.fl.yelpcdn.com/bphoto/VnYKDp1GfacQ0e9zJRjqMw/o.jpg,False,508 9th Ave,,,New York,US,"[508 9th Ave, New York, NY 10018]",NY,10018,Scallywag's Irish Pub & Restaurant,+16464904803,$$,4.0,176,"[delivery, pickup]",https://www.yelp.com/biz/scallywags-irish-pub-and-restaurant-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
24,st-dymphnas-new-york,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'newamerican', u'title': u'American (New)'}]",40.726852,-73.984115,(212) 254-6636,2536.35379891,obCkTDKbKPwMoisXvG3-6Q,https://s3-media2.fl.yelpcdn.com/bphoto/91v74QnmWmbsUYxWo_kpZQ/o.jpg,False,118 St Marks Pl,,,New York,US,"[118 St Marks Pl, New York, NY 10009]",NY,10009,St. Dymphna's,+12122546636,$$,4.0,183,[],https://www.yelp.com/biz/st-dymphnas-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
26,emmett-o-lunneys-irish-pub-new-york,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.76149,-73.98446,(212) 957-5100,6281.86420257,d0PSrkVSBCq9lIBPIOwD0A,https://s3-media1.fl.yelpcdn.com/bphoto/K6Oz_FMQzdrfkjQBPCsRMQ/o.jpg,False,210 W 50th St,,,New York,US,"[210 W 50th St, New York, NY 10019]",NY,10019,Emmett O'Lunney's Irish Pub,+12129575100,$$,4.0,225,[],https://www.yelp.com/biz/emmett-o-lunneys-irish-pub-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
27,jamesons-bar-and-kitchen-new-york,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'gastropubs', u'title': u'Gastropubs'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.7559471106,-73.9679523405,(212) 588-0146,6038.30466928,bTD-ZxjlvbWM3B8AAV64OA,https://s3-media4.fl.yelpcdn.com/bphoto/GuF8Tl2SOhVQqosMROEuUg/o.jpg,False,975 2nd Ave,,,New York,US,"[975 2nd Ave, New York, NY 10022]",NY,10022,Jameson's Bar and Kitchen,+12125880146,$$,4.0,49,[],https://www.yelp.com/biz/jamesons-bar-and-kitchen-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
28,john-sullivans-new-york,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.7517735073,-73.9905076101,(212) 993-7223,5161.37117768,NPG2jp4C61RJbmbA35p6xA,https://s3-media4.fl.yelpcdn.com/bphoto/zRVLcpjebW5npVWXcGOUQQ/o.jpg,False,210 W 35th St,,,New York,US,"[210 W 35th St, New York, NY 10001]",NY,10001,John Sullivan's,+12129937223,$$,4.0,120,[],https://www.yelp.com/biz/john-sullivans-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
29,dylan-murphys-new-york,"[{u'alias': u'irish_pubs', u'title': u'Irish Pub'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}, {u'alias': u'burgers', u'title': u'Burgers'}]",40.7763,-73.95548,(212) 988-9434,8530.35544604,L_TG8AAIRmnjj67QRKvgkw,https://s3-media1.fl.yelpcdn.com/bphoto/NdWGVh_NpA2dA7j_HMiv5A/o.jpg,False,1453 3rd Ave,,,New York,US,"[1453 3rd Ave, New York, NY 10028]",NY,10028,Dylan Murphy's,+12129889434,$$,4.0,125,[restaurant_reservation],https://www.yelp.com/biz/dylan-murphys-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
30,the-milton-new-york,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}, {u'alias': u'british', u'title': u'British'}]",40.78123,-73.94893,(212) 369-1900,9253.08063093,4FtqGBB96denVJu8KnuGKg,https://s3-media3.fl.yelpcdn.com/bphoto/CePnv4biKfpF3nN-z907kA/o.jpg,False,1754 Second Ave,,,New York,US,"[1754 Second Ave, New York, NY 10128]",NY,10128,The Milton,+12123691900,$$,4.0,292,"[delivery, pickup]",https://www.yelp.com/biz/the-milton-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
31,cuckoos-nest-woodside,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'pubs', u'title': u'Pubs'}]",40.7446685,-73.9035575,(718) 426-5684,8802.65225944,cfRNYMDqmK3BNXWzCF2zkQ,https://s3-media1.fl.yelpcdn.com/bphoto/9Gom4hsFkwMzYB72TINMuw/o.jpg,False,61-04 Woodside Ave,,,Woodside,US,"[61-04 Woodside Ave, Woodside, NY 11377]",NY,11377,Cuckoo's Nest,+17184265684,$$,4.0,150,[],https://www.yelp.com/biz/cuckoos-nest-woodside?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
32,ryan-maguires-ale-house-new-york,"[{u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'tradamerican', u'title': u'American (Traditional)'}, {u'alias': u'irish', u'title': u'Irish'}]",40.70806,-74.0051,(212) 566-6906,951.677741948,W_o2Hu_L53VQTpb5q29Kuw,https://s3-media3.fl.yelpcdn.com/bphoto/pIu73L99UBqUsMYS-0TpqQ/o.jpg,False,28 Cliff St,,,New York,US,"[28 Cliff St, New York, NY 10038]",NY,10038,Ryan Maguire's Ale House,+12125666906,$$,4.0,121,"[delivery, pickup]",https://www.yelp.com/biz/ryan-maguires-ale-house-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
35,mary-os-new-york,"[{u'alias': u'irish_pubs', u'title': u'Irish Pub'}, {u'alias': u'venues', u'title': u'Venues & Event Spaces'}]",40.72329,-73.98523,(212) 505-5610,2125.74513012,s9pCq2kw9k1JKL06N9BsiQ,https://s3-media4.fl.yelpcdn.com/bphoto/HUjh_QOArN9CpYbN13MMGA/o.jpg,False,32 Ave A,,,New York,US,"[32 Ave A, New York, NY 10009]",NY,10009,Mary O's,+12125055610,$$,4.0,117,"[delivery, pickup]",https://www.yelp.com/biz/mary-os-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
36,copper-kettle-bar-and-restaurant-woodside-2,"[{u'alias': u'pubs', u'title': u'Pubs'}, {u'alias': u'irish', u'title': u'Irish'}]",40.7460850009,-73.9138449996,(718) 335-7596,8154.50932848,968r2kMB3ZWkyZxOm4XoRw,https://s3-media1.fl.yelpcdn.com/bphoto/TE80fU5Jdm-hsL58qE_QCg/o.jpg,False,5024 Skillman Ave,,,Woodside,US,"[5024 Skillman Ave, Woodside, NY 11377]",NY,11377,Copper Kettle Bar & Restaurant,+17183357596,$$,4.0,127,[],https://www.yelp.com/biz/copper-kettle-bar-and-restaurant-woodside-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
37,walters-cottage-new-york,"[{u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.7601257143,-73.9953393916,(917) 675-6882,6080.86529968,f6XJQF2a5e6Z13eGclaNGA,https://s3-media3.fl.yelpcdn.com/bphoto/jKk5-_KZjCoL_K9W-Mtx-Q/o.jpg,False,500 W 43rd St,,,New York,US,"[500 W 43rd St, New York, NY 10036]",NY,10036,Walter's Cottage,+19176756882,$$,4.5,49,[],https://www.yelp.com/biz/walters-cottage-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
38,playwright-irish-pub-new-york-3,"[{u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'sportsbars', u'title': u'Sports Bars'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.7498855591,-73.9853439331,(212) 268-8868,4996.28345198,fU8gJtLz1r6oQ94l1kS5Ag,https://s3-media1.fl.yelpcdn.com/bphoto/OTLJgqjwlFO8UGMxo4wMlQ/o.jpg,False,27 W 35th St,,,New York,US,"[27 W 35th St, New York, NY 10001]",NY,10001,Playwright Irish Pub,+12122688868,$$,3.5,279,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/playwright-irish-pub-new-york-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
39,connollys-pub-and-restaurant-new-york,"[{u'alias': u'burgers', u'title': u'Burgers'}, {u'alias': u'irish', u'title': u'Irish'}, {u'alias': u'irish_pubs', u'title': u'Irish Pub'}]",40.757363,-73.9836,(212) 597-5126,5842.91661371,ue0hsTh2cULI4vU2I0p7jA,https://s3-media2.fl.yelpcdn.com/bphoto/h2qQ9LGHui-3BzIBHj7ypQ/o.jpg,False,121 W 45th St,,,New York,US,"[121 W 45th St, New York, NY 10036]",NY,10036,Connolly's Pub & Restaurant,+12125975126,$$,3.5,310,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/connollys-pub-and-restaurant-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
41,nearys-new-york,"[{u'alias': u'irish_pubs', u'title': u'Irish Pub'}, {u'alias': u'irish', u'title': u'Irish'}]",40.7582702637,-73.963508606,(212) 751-1434,6421.15508941,MLFKsPTgN2EHEyD4cPZznQ,https://s3-media4.fl.yelpcdn.com/bphoto/bp9kLbfnhQGNNP7v5Duelw/o.jpg,False,358 E 57th St,,,New York,US,"[358 E 57th St, New York, NY 10022]",NY,10022,Neary's,+12127511434,$$,4.0,59,[],https://www.yelp.com/biz/nearys-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
