,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
11,la-isla-brooklyn,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.699031,-73.918251,(718) 417-0668,6450.90605055,PjISf4rkN5UO-lHLmrdZjQ,https://s3-media3.fl.yelpcdn.com/bphoto/sgKxdD-d26h6LDrm0FzSAQ/o.jpg,False,1439 Myrtle Ave,,,Brooklyn,US,"[1439 Myrtle Ave, Brooklyn, NY 11237]",NY,11237,La Isla,+17184170668,$,4.0,75,[],https://www.yelp.com/biz/la-isla-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
12,mofongo-brooklyn,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'foodstands', u'title': u'Food Stands'}]",40.6581802368,-73.9691009521,,5762.83518074,tqRIp-bwFjp6CX4n_q6uQg,https://s3-media4.fl.yelpcdn.com/bphoto/AHNtWS9V8-s0NieN3bC8tA/o.jpg,False,200 Well House Dr,,,Brooklyn,US,"[200 Well House Dr, Brooklyn, NY 11218]",NY,11218,Mofongo,,,4.0,3,[],https://www.yelp.com/biz/mofongo-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
13,isla-bonita-west-new-york,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'cuban', u'title': u'Cuban'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.7863402316,-74.0088099986,(201) 662-0062,9077.8951871,mcviVVgOj4jSzmyhQeEY5Q,https://s3-media3.fl.yelpcdn.com/bphoto/AUty6t66MSYfN9AKaNKUcw/o.jpg,False,6023 Park Ave,,,West New York,US,"[6023 Park Ave, West New York, NJ 07093]",NJ,07093,Isla Bonita,+12016620062,$,4.5,49,[],https://www.yelp.com/biz/isla-bonita-west-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
14,el-sabroso-jersey-city,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'spanish', u'title': u'Spanish'}]",40.74881,-74.0472,(201) 216-1497,6564.87576942,FJpiwlGUPgAQeTr7D6ZWgw,https://s3-media3.fl.yelpcdn.com/bphoto/iIgviq2etPC6z-wj7rDQCg/o.jpg,False,414 Central Ave,,,Jersey City,US,"[414 Central Ave, Jersey City, NJ 07307]",NJ,07307,El Sabroso,+12012161497,$,4.0,95,[],https://www.yelp.com/biz/el-sabroso-jersey-city?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
15,genas-grill-new-york,"[{u'alias': u'dominican', u'title': u'Dominican'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.730327,-73.982955,(212) 473-3700,2928.31087304,Pn_KLz8cue1P0AWQgFw1Zg,https://s3-media3.fl.yelpcdn.com/bphoto/zeAT8c8bTAwV7ua7O9GreQ/o.jpg,False,210 1st Ave,,,New York,US,"[210 1st Ave, New York, NY 10009]",NY,10009,Gena's Grill,+12124733700,$,4.0,143,[],https://www.yelp.com/biz/genas-grill-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
16,lechonera-la-piraña-bronx,"[{u'alias': u'foodstands', u'title': u'Food Stands'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.8156549792,-73.9062440023,(347) 609-9714,14323.920514,GVMgW5_mSwId-ugki0AM2w,https://s3-media1.fl.yelpcdn.com/bphoto/lTxML1WW32f3h8aAj733qQ/o.jpg,False,152nd St & Wales Ave,,,Bronx,US,"[152nd St & Wales Ave, Bronx, NY 10455]",NY,10455,Lechonera La Piraña,+13476099714,$,5.0,13,[],https://www.yelp.com/biz/lechonera-la-pira%C3%B1a-bronx?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
17,la-isla-cuchifritos-brooklyn,"[{u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.70099,-73.94199,(718) 388-4666,4438.75597842,pXA2UgJEHNNonaGPAXuFzg,https://s3-media2.fl.yelpcdn.com/bphoto/UB1JZsoJfpZ87t4cIi8Nfw/o.jpg,False,6 Graham Ave,,,Brooklyn,US,"[6 Graham Ave, Brooklyn, NY 11206]",NY,11206,La Isla Cuchifritos,+17183884666,$,4.0,58,[],https://www.yelp.com/biz/la-isla-cuchifritos-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
18,moore-street-market-brooklyn-2,"[{u'alias': u'grocery', u'title': u'Grocery'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.70381,-73.94108,(718) 384-1371,4479.31142017,4bzxTUYYw0PGexhCyroqsg,https://s3-media3.fl.yelpcdn.com/bphoto/IHppyEcrVVcgwyyxbfUNfA/o.jpg,False,110 Moore St,,,Brooklyn,US,"[110 Moore St, Brooklyn, NY 11206]",NY,11206,Moore Street Market,+17183841371,$,4.5,8,[],https://www.yelp.com/biz/moore-street-market-brooklyn-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
19,la-isla-cuchifrito-bronx,"[{u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.81711,-73.92271,(718) 665-3600,13813.5538895,zSYBOWCzhz9aHJX0Nt6fhg,https://s3-media2.fl.yelpcdn.com/bphoto/Wete7Nlg5rWTHsZbG6itEw/o.jpg,False,276 E 149th St,,,Bronx,US,"[276 E 149th St, Bronx, NY 10451]",NY,10451,La Isla Cuchifrito,+17186653600,$,4.5,20,[],https://www.yelp.com/biz/la-isla-cuchifrito-bronx?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
20,sandras-food-spot-cart-new-york,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'foodstands', u'title': u'Food Stands'}]",40.7082305151,-74.0096569061,,1331.56379004,RSIboJc3I_PAMuJ058GmrA,https://s3-media2.fl.yelpcdn.com/bphoto/T-uedcFcPtEvTp1w9OIQqw/o.jpg,False,Nassua St,,,New York,US,"[Nassua St, New York, NY 10005]",NY,10005,Sandra's Food Spot Cart,,$,4.5,26,[],https://www.yelp.com/biz/sandras-food-spot-cart-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
21,la-fonda-new-york,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.7918998,-73.945057,(212) 410-7292,10469.9062996,wRB5UDy1rhal-14brCUc0Q,https://s3-media2.fl.yelpcdn.com/bphoto/-e9K1eRfq5Ex8V3PPUL6zQ/o.jpg,False,169 E 106th St,,,New York,US,"[169 E 106th St, New York, NY 10029]",NY,10029,La Fonda,+12124107292,$$,3.5,136,[restaurant_reservation],https://www.yelp.com/biz/la-fonda-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
23,puerto-rico-restaurant-and-pizzeria-brooklyn,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'pizza', u'title': u'Pizza'}]",40.641516,-74.01441,(718) 439-7500,7307.58213405,rjhMLr35TC3pU5Obct5v7g,https://s3-media2.fl.yelpcdn.com/bphoto/GCNV60B9Tv6YYequACVTDg/o.jpg,False,5616 5th Ave,,,Brooklyn,US,"[5616 5th Ave, Brooklyn, NY 11220]",NY,11220,Puerto Rico Restaurant and Pizzeria,+17184397500,$,2.5,9,[],https://www.yelp.com/biz/puerto-rico-restaurant-and-pizzeria-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
25,el-chevere-new-york,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'dominican', u'title': u'Dominican'}]",40.79409,-73.94307,(212) 427-3952,10756.7281097,cw48jFQTYxfEFcVF2yNXTw,https://s3-media3.fl.yelpcdn.com/bphoto/VmbQyRLY5V6Sd9QmcV_EEQ/o.jpg,False,2000 3rd Ave,,,New York,US,"[2000 3rd Ave, New York, NY 10029]",NY,10029,El Chevere,+12124273952,$,4.0,21,[],https://www.yelp.com/biz/el-chevere-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
26,mis-raices-restaurant-teaneck-2,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'cuban', u'title': u'Cuban'}]",40.89412,-74.00138,(201) 530-7233,21000.238123,Y8Fj6nhoWrMuPR1rlzfZXw,https://s3-media3.fl.yelpcdn.com/bphoto/Kw-oppN9aHkJZK3fl2MaAA/o.jpg,False,1213 Teaneck Rd,,,Teaneck,US,"[1213 Teaneck Rd, Teaneck, NJ 07666]",NJ,07666,Mis Raices Restaurant,+12015307233,$$,4.5,114,"[delivery, pickup]",https://www.yelp.com/biz/mis-raices-restaurant-teaneck-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
28,lalas-puerto-rican-kitchen-union-city,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.7695,-74.03802,(551) 257-6973,8038.09833595,lEX4Rig2wni2rSIfT9EmjA,https://s3-media4.fl.yelpcdn.com/bphoto/kj12XVjA82zMjB2ALxoBaQ/o.jpg,False,904 23rd St,Ste 301,,Union City,US,"[904 23rd St, Ste 301, Union City, NJ 07087]",NJ,07087,LaLa's Puerto Rican Kitchen,+15512576973,,4.5,2,[],https://www.yelp.com/biz/lalas-puerto-rican-kitchen-union-city?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
29,pr-flavors-paterson,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.93414,-74.15155,(973) 225-0001,28678.2261842,QoHVQScX2-40r0XE7JZBDQ,https://s3-media1.fl.yelpcdn.com/bphoto/4bxTh8HguBZcmA8jW2o1Tg/o.jpg,False,248 5th Ave,,,Paterson,US,"[248 5th Ave, Paterson, NJ 07524]",NJ,07524,Pr Flavors,+19732250001,,2.5,7,[],https://www.yelp.com/biz/pr-flavors-paterson?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
31,la-cocina-boricua-bronx-2,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.83449,-73.85047,(347) 281-5375,18774.1345714,MPYZeMAZN0W7fUembWzbPA,https://s3-media1.fl.yelpcdn.com/bphoto/tT3pGDgWgEqIFizwX59z_g/o.jpg,False,2245 B Westchester Ave,,,Bronx,US,"[2245 B Westchester Ave, Bronx, NY 10462]",NY,10462,La Cocina Boricua,+13472815375,$$,3.5,128,[],https://www.yelp.com/biz/la-cocina-boricua-bronx-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
32,bqn-borinquen-grill-newark,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'salad', u'title': u'Salad'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.74874,-74.18003,(973) 732-1616,16377.5987011,1w3fk2hk4-yMAdfiG6htXw,https://s3-media2.fl.yelpcdn.com/bphoto/fTzsnf--VZQ_VqP1neJwMg/o.jpg,False,267 Orange St,,,Newark,US,"[267 Orange St, Newark, NJ 07103]",NJ,07103,BQN Borinquen Grill,+19737321616,$$,5.0,23,[],https://www.yelp.com/biz/bqn-borinquen-grill-newark?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
33,188-bakery-cuchifritos-bronx,"[{u'alias': u'bakeries', u'title': u'Bakeries'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.8614682,-73.8983208,(718) 367-4500,19137.8897394,XR1jM0e7G3HYOMgi4CXlnw,https://s3-media1.fl.yelpcdn.com/bphoto/_753AcoHlA4iY71pb-bg6A/o.jpg,False,158 E 188th St,,,Bronx,US,"[158 E 188th St, Bronx, NY 10468]",NY,10468,188 Bakery Cuchifrito's,+17183674500,$,4.0,64,[],https://www.yelp.com/biz/188-bakery-cuchifritos-bronx?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
36,el-nuevo-bohio-lechonera-bronx,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.84402,-73.88802,(718) 294-3905,17833.0593026,8dlS098gFHDyH8kj9qRTuQ,https://s3-media3.fl.yelpcdn.com/bphoto/HgQhfnRCP_gCObIklWNB9w/o.jpg,False,791 E Tremont Ave,,,Bronx,US,"[791 E Tremont Ave, Bronx, NY 10460]",NY,10460,El Nuevo Bohio Lechonera,+17182943905,$$,3.5,77,[],https://www.yelp.com/biz/el-nuevo-bohio-lechonera-bronx?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
37,tainos-kitchen-newark,"[{u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.781129,-74.162429,(973) 732-3344,16485.2744317,e9-945WlnSo5dqQoMmboKA,https://s3-media1.fl.yelpcdn.com/bphoto/Velv55zGrfjObz7hhXMXuA/o.jpg,False,849 Mt Prospect Ave,,,Newark,US,"[849 Mt Prospect Ave, Newark, NJ 07104]",NJ,07104,Taino's Kitchen,+19737323344,$$,4.0,32,[],https://www.yelp.com/biz/tainos-kitchen-newark?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
40,me-casa-express-food-truck-jersey-city-3,"[{u'alias': u'foodtrucks', u'title': u'Food Trucks'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.72218,-74.04497,(201) 706-2242,4622.74395367,IPMPplvXeOOMLAvEc_ZNrA,https://s3-media1.fl.yelpcdn.com/bphoto/OnGDfmXFATAicXCxD-MHgg/o.jpg,False,,,,Jersey City,US,"[Jersey City, NJ 07302]",NJ,07302,ME Casa Express Food Truck,+12017062242,,5.0,24,[],https://www.yelp.com/biz/me-casa-express-food-truck-jersey-city-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
42,la-isla-restaurant-brooklyn-2,"[{u'alias': u'dominican', u'title': u'Dominican'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}]",40.708728,-73.958061,(718) 387-1605,3081.69475624,UpCHmvRNZWHaLsf6PHdDug,https://s3-media3.fl.yelpcdn.com/bphoto/dzfmzAPU8xYEPkM_dmt0Ug/o.jpg,False,293 Broadway,,,Brooklyn,US,"[293 Broadway, Brooklyn, NY 11211]",NY,11211,La Isla Restaurant,+17183871605,$,4.0,41,[],https://www.yelp.com/biz/la-isla-restaurant-brooklyn-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
44,el-lechon-de-negron-union-2,"[{u'alias': u'foodtrucks', u'title': u'Food Trucks'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.671248,-74.253892,(908) 577-6229,22215.9923716,q9YfTpJWNvRpl40rJSW5cg,https://s3-media3.fl.yelpcdn.com/bphoto/UlbfGBzWGVwR3WgyjJfw0Q/o.jpg,False,1331 Magie Ave,,,Union,US,"[1331 Magie Ave, Union, NJ 07083]",NJ,07083,El Lechon De Negron,+19085776229,$,4.0,133,[],https://www.yelp.com/biz/el-lechon-de-negron-union-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
58,salsa-latina-restaurant-matawan,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'puertorican', u'title': u'Puerto Rican'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.4233139008,-74.2682828754,(732) 583-7000,38964.2592526,9b_uHdF_kvM5nwZBQYpl3w,https://s3-media2.fl.yelpcdn.com/bphoto/n_JKSk3nPbLehf50amgeWw/o.jpg,False,343 State Rte 34,,,Matawan,US,"[343 State Rte 34, Matawan, NJ 07747]",NJ,07747,Salsa Latina Restaurant,+17325837000,$$,3.0,148,[restaurant_reservation],https://www.yelp.com/biz/salsa-latina-restaurant-matawan?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
